acc,val_acc,sigma,lambda,n1,n2,n3,n4,sp1,sp2,sp3,sp4
0.9999920634920635,0.9763333332879203,0.25,0.0012306787109374999,440.0,356.3333333333333,208.33333333333334,74.66666666666667,0.48727040816326533,0.295425,0.4507666666666666,0.26366666666666666
1.0,0.9766666666439602,0.25,0.001346321957236842,477.0,398.6666666666667,249.0,82.66666666666667,0.4270269982993197,0.14522222222222222,0.3117666666666667,0.18333333333333335
0.9999841269841271,0.978571428548722,0.25,0.0012949249588815788,446.6666666666667,366.3333333333333,212.66666666666666,77.0,0.48158694727891155,0.29791388888888887,0.44527777777777783,0.23399999999999999
0.9999841269841271,0.978380952358246,0.25,0.0012692264597039473,484.6666666666667,396.0,243.66666666666666,83.66666666666667,0.41602253401360545,0.1552388888888889,0.3156888888888889,0.16733333333333333
0.9999761904761905,0.9769047619728816,0.25,0.0012435279605263157,460.3333333333333,372.6666666666667,227.33333333333334,77.33333333333333,0.4505197704081632,0.2228138888888889,0.38612222222222226,0.2323333333333333
0.9999920634920635,0.9777142857824054,0.25,0.001217829461348684,474.0,396.3333333333333,238.66666666666666,83.33333333333333,0.42620004251700677,0.17719444444444443,0.3372888888888889,0.17600000000000002
0.9999841269841271,0.9784285714058649,0.25,0.0011921309621710525,454.6666666666667,390.6666666666667,227.33333333333334,79.66666666666667,0.45754889455782316,0.2073222222222222,0.38493333333333335,0.20966666666666664
0.9999841269841271,0.9759047619047619,0.25,0.001166432462993421,490.6666666666667,397.6666666666667,246.0,82.66666666666667,0.4089934098639456,0.14565833333333333,0.3200222222222222,0.18466666666666667
0.9999920634920635,0.9774285713831583,0.25,0.0011407339638157894,488.3333333333333,398.6666666666667,250.0,82.33333333333333,0.4096152210884354,0.13211944444444446,0.30617777777777777,0.18899999999999997
0.9999365079365079,0.9727619048073178,0.25,0.0010636384662828947,551.0,400.0,265.6666666666667,86.33333333333333,0.33043792517006804,0.08842222222222225,0.2034222222222222,0.14733333333333334
0.9999841269841271,0.9796190475509281,0.25,0.0010122414679276314,497.6666666666667,399.6666666666667,249.33333333333334,84.0,0.3980123299319727,0.12602500000000003,0.3031777777777778,0.16933333333333334
0.9853492063492064,0.9713333333106267,0.375,0.0156346875,292.0,74.33333333333333,54.666666666666664,28.0,0.9320046768707483,0.9453722222222223,0.9221555555555555,0.7203333333333332
0.9859444444444444,0.9704761904534841,0.375,0.014812335526315789,316.0,76.66666666666667,65.66666666666667,32.666666666666664,0.9199192176870747,0.9282888888888889,0.8976777777777777,0.6783333333333333
0.9877222222222222,0.9707619047164916,0.375,0.013167631578947368,324.3333333333333,82.0,72.66666666666667,32.0,0.9139275085034013,0.9271111111111111,0.8932222222222223,0.6806666666666666
0.9903968253968253,0.9757619047619048,0.375,0.011522927631578948,346.3333333333333,101.33333333333333,80.0,37.666666666666664,0.8825786564625849,0.9001777777777779,0.8572555555555555,0.6243333333333334
0.9937857142857144,0.9743333332652138,0.375,0.009878223684210527,351.3333333333333,98.0,74.33333333333333,36.666666666666664,0.886811224489796,0.908463888888889,0.8778444444444444,0.6376666666666666
0.9959285714285714,0.9741904761223567,0.375,0.008233519736842105,366.0,135.33333333333334,98.33333333333333,42.333333333333336,0.823343962585034,0.8404305555555555,0.8158222222222222,0.5786666666666668
0.997904761904762,0.976,0.375,0.006588815789473684,391.0,151.66666666666666,108.66666666666667,49.333333333333336,0.7774096513605442,0.8096416666666667,0.7702444444444444,0.5113333333333333
0.9991587301587302,0.979,0.375,0.004944111842105263,421.6666666666667,242.0,150.33333333333334,58.333333333333336,0.6214296343537414,0.6319111111111111,0.6444333333333333,0.42300000000000004
0.9998412698412699,0.9764761904761904,0.375,0.003299407894736842,499.3333333333333,272.3333333333333,160.33333333333334,63.0,0.5233152636054421,0.5298916666666668,0.5926777777777777,0.37266666666666665
1.0,0.9782380952608017,0.375,0.0016547039473684211,536.6666666666666,398.3333333333333,248.66666666666666,78.33333333333333,0.3639168792517007,0.14197777777777779,0.3416444444444444,0.22166666666666665
0.9950555555555556,0.9707142857142856,0.5,0.0156346875,573.0,176.0,119.0,41.0,0.6821843112244897,0.7858805555555556,0.7931888888888889,0.5913333333333334
0.9847619047619047,0.9703333333333334,0.5,0.02961467105263158,559.6666666666666,80.0,64.0,29.333333333333332,0.8721354166666666,0.9381805555555557,0.9213888888888889,0.7106666666666666
0.9871825396825397,0.9702857142857143,0.5,0.027969967105263158,581.6666666666666,74.33333333333333,60.333333333333336,23.333333333333332,0.8789785289115647,0.9506416666666665,0.9403444444444444,0.771
0.9884126984126985,0.9723809523809525,0.5,0.026325263157894737,581.3333333333334,84.33333333333333,64.0,21.666666666666668,0.8649319727891157,0.9424416666666667,0.9388111111111112,0.7839999999999999
0.9887063492063491,0.9705238095465161,0.5,0.024680559210526316,570.3333333333334,101.33333333333333,77.0,30.0,0.8335225340136055,0.915236111111111,0.8980333333333332,0.7013333333333334
0.9899444444444444,0.9730952381179446,0.5,0.023035855263157896,567.6666666666666,108.33333333333333,80.0,32.0,0.8208227040816326,0.9049083333333333,0.8935666666666666,0.6863333333333334
0.9913095238095239,0.9722857142630077,0.5,0.021391151315789475,583.0,110.66666666666667,78.0,29.0,0.8133514030612244,0.9045083333333332,0.9012777777777777,0.7120000000000001
