acc,val_acc,sigma,lambda,n1,n2,n3,n4,sp1,sp2,sp3,sp4
0.9847063492063493,0.9718571427890232,0.5,0.0312596875,579.6666666666666,78.0,64.33333333333333,21.0,0.8745822704081633,0.9429861111111112,0.9349,0.7906666666666666
0.9968809523809524,0.975380952403659,0.5,0.013167763157894736,594.6666666666666,203.0,127.66666666666667,45.0,0.6227487244897959,0.7326083333333333,0.7648222222222222,0.5516666666666666
0.9997936507936508,0.9778095238095238,0.5,0.006588881578947368,600.6666666666666,323.3333333333333,185.33333333333334,57.0,0.4150425170068028,0.43007222222222224,0.5661555555555555,0.4346666666666666
0.9806825396825397,0.9672380951926822,0.3333333333333333,0.015634843750000002,215.66666666666666,59.0,52.666666666666664,29.333333333333332,0.9569270833333333,0.9531722222222222,0.9163111111111112,0.709
0.9933730158730159,0.9761428571428571,0.3333333333333333,0.00823360197368421,299.3333333333333,107.33333333333333,82.33333333333333,42.0,0.8865614370748299,0.8935222222222222,0.8429777777777777,0.5850000000000001
0.998611111111111,0.9781428571428572,0.3333333333333333,0.004944161184210526,357.0,165.66666666666666,117.66666666666667,56.0,0.7647852891156462,0.7836888888888889,0.7451111111111111,0.44399999999999995
0.9997301587301588,0.9775238095238095,0.3333333333333333,0.003299440789473684,436.6666666666667,302.0,179.33333333333334,72.0,0.5526998299319729,0.4758722222222222,0.5388777777777779,0.2916666666666667
0.9999920634920635,0.9750952380952381,0.3333333333333333,0.001654720394736842,525.0,400.0,258.0,87.33333333333333,0.3694483418367347,0.10794444444444447,0.25395555555555555,0.1386666666666667
0.9886349206349206,0.972523809501103,0.25,0.007822421875,204.0,86.33333333333333,79.66666666666667,46.666666666666664,0.9352944302721088,0.900588888888889,0.8338666666666666,0.541
0.9917063492063493,0.9752380952153886,0.25,0.006588881578947369,229.33333333333334,94.66666666666667,80.33333333333333,48.666666666666664,0.9138424744897958,0.8881555555555556,0.8157,0.518
0.9991825396825398,0.9787142857142858,0.25,0.0032994407894736846,301.3333333333333,169.66666666666666,123.0,63.333333333333336,0.782686011904762,0.7762472222222222,0.703522222222222,0.36766666666666664
0.9997301587301587,0.9760476189794994,0.25,0.0024770805921052633,327.6666666666667,205.66666666666666,142.66666666666666,70.66666666666667,0.6926031037414967,0.6602277777777777,0.6166999999999999,0.296
0.9999603174603174,0.9800476190249124,0.25,0.0016547203947368423,375.0,297.3333333333333,182.66666666666666,70.66666666666667,0.6074564200680271,0.5085583333333333,0.5379666666666667,0.29666666666666663
0.9998730158730158,0.9782857142857143,0.2,0.00196310546875,325.6666666666667,248.0,166.33333333333334,75.66666666666667,0.7099819302721088,0.63485,0.5675888888888889,0.24833333333333332
