acc,val_acc,type,sigma,lambda,n1,n2,n3,n4,sp1,sp2,sp3,sp4
0.999531746031746,0.973825396431817,type3,0.25,0.0008320000000000001,635.3333333333334,400.0,283.6666666666667,93.0,0.22390518707482995,0.029858333333333317,0.10103333333333335,0.07800000000000003
0.9999603174603173,0.9785873011937216,type3,0.25,0.001655,375.0,297.3333333333333,182.66666666666666,70.66666666666667,0.6074564200680271,0.5085583333333333,0.5379666666666667,0.29666666666666663
0.9997301587301587,0.9775555554647295,type3,0.25,0.002477,327.6666666666667,205.66666666666666,142.66666666666666,70.66666666666667,0.6926031037414967,0.6602277777777777,0.6166999999999999,0.296
0.9991825396825397,0.9774761902718317,type3,0.25,0.0032990000000000003,301.3333333333333,169.66666666666666,123.0,63.333333333333336,0.782686011904762,0.7762472222222222,0.703522222222222,0.36766666666666664
0.9978492063492063,0.976507936538212,type3,0.25,0.004122,290.6666666666667,150.66666666666666,112.66666666666667,58.666666666666664,0.7907908163265306,0.7832,0.7163777777777778,0.4173333333333334
0.9960079365079366,0.975825396863241,type3,0.25,0.004944,261.3333333333333,125.33333333333333,103.0,58.0,0.8679836309523811,0.8444305555555557,0.7610333333333333,0.4236666666666667
0.9936428571428572,0.9745238094405523,type3,0.25,0.005767,247.33333333333334,109.66666666666667,95.0,51.666666666666664,0.8873416241496598,0.8597083333333333,0.7842444444444444,0.48633333333333334
0.9917063492063493,0.972571428359501,type3,0.25,0.006589,229.33333333333334,94.66666666666667,80.33333333333333,48.666666666666664,0.913842474489796,0.8881555555555556,0.8157,0.518
0.9894920634920634,0.9719047620107258,type3,0.25,0.007411,214.0,93.33333333333333,80.0,47.0,0.9270886479591836,0.8979138888888888,0.8326777777777777,0.537
0.9886349206349209,0.9720000002724785,type3,0.25,0.007821999999999999,204.0,86.33333333333333,79.66666666666667,46.666666666666664,0.9352944302721088,0.9005888888888888,0.8338666666666666,0.541
0.9876428571428572,0.9710317456457349,type3,0.25,0.008234,190.66666666666666,80.66666666666667,68.0,42.333333333333336,0.9425265731292516,0.9134444444444445,0.8664111111111111,0.5786666666666667
0.9858015873015873,0.9698095240517267,type3,0.25,0.009056,174.33333333333334,74.0,61.333333333333336,39.666666666666664,0.9536915391156463,0.9302305555555557,0.8822777777777778,0.6036666666666667
0.9828571428571428,0.968682540151808,type3,0.25,0.009878,172.33333333333334,69.66666666666667,63.333333333333336,40.0,0.9567325680272109,0.92835,0.8746666666666667,0.6
0.9818253968253967,0.9666349207408844,type3,0.25,0.010701,159.66666666666666,64.33333333333333,55.333333333333336,41.666666666666664,0.9628178146258505,0.9434638888888888,0.8936666666666667,0.5863333333333333
0.9792142857142857,0.9660793650642274,type3,0.25,0.011523,152.66666666666666,64.0,56.333333333333336,37.333333333333336,0.9637404336734695,0.9398750000000001,0.8946111111111111,0.6276666666666667
0.9783174603174603,0.964746032033648,type3,0.25,0.012345,148.0,64.33333333333333,50.333333333333336,37.333333333333336,0.967217261904762,0.9430805555555555,0.9081333333333333,0.6273333333333334
0.97684126984127,0.9640634923056951,type3,0.25,0.013168000000000001,139.0,56.0,48.0,30.666666666666668,0.9737064200680273,0.9562527777777778,0.9178444444444445,0.694
0.9747539682539682,0.9626190481185913,type3,0.25,0.01399,130.66666666666666,53.333333333333336,45.0,32.0,0.9757089710884354,0.9581444444444446,0.9201111111111112,0.6809999999999999
0.9737857142857141,0.9625396821158273,type3,0.25,0.014812,134.0,51.333333333333336,47.0,34.0,0.9766018282312925,0.9614666666666666,0.9222111111111112,0.6636666666666666
0.9715555555555556,0.9609682534157283,type3,0.25,0.015635,125.66666666666667,51.666666666666664,41.666666666666664,33.333333333333336,0.9768728741496598,0.9602500000000002,0.9292222222222223,0.668
0.9438730158730159,0.9363015872183301,type3,0.25,0.03126,79.0,34.333333333333336,26.333333333333332,19.0,0.9909002976190475,0.9859777777777778,0.9692222222222222,0.8103333333333333
0.8904920634920636,0.8857777780653938,type3,0.25,0.06250900000000001,43.666666666666664,20.333333333333332,17.0,10.666666666666666,0.9971237244897959,0.9959083333333333,0.9907111111111111,0.8933333333333334
0.6758492063492064,0.6776031748453777,type3,0.25,0.12500899999999998,18.0,9.666666666666666,8.0,5.333333333333333,0.9993718112244898,0.9991944444444444,0.9982000000000001,0.9466666666666667
0.11274603174603175,0.11274603176022334,type3,0.25,0.25000700000000003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.11231746031746032,0.1123174604007176,type3,0.25,0.500005,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.6985158730158729,0.6804285711447399,type3,0.2,0.00021600000000000002,733.3333333333334,400.0,300.0,98.33333333333333,0.08031249999999997,0.0036722222222222247,0.003988888888888893,0.01933333333333335
0.6992698412698414,0.6807619043844086,type3,0.2,0.000421,728.6666666666666,400.0,298.0,97.33333333333333,0.0948469387755102,0.0037055555555555917,0.013722222222222228,0.03066666666666669
0.09810317460317462,0.09861904767581393,type3,0.2,0.000627,784.0,400.0,300.0,100.0,0.019292091836734675,0.0,0.003477777777777765,0.0
0.3988333333333334,0.3911269840437268,type3,0.2,0.0008320000000000001,682.0,400.0,283.6666666666667,93.33333333333333,0.150594175170068,0.040702777777777754,0.11447777777777779,0.07033333333333333
0.6996190476190476,0.6833650791540978,type3,0.2,0.001038,592.3333333333334,400.0,278.0,93.0,0.2632738095238096,0.049175,0.14295555555555559,0.07633333333333332
0.6991111111111111,0.6855238092380856,type3,0.2,0.0012439999999999999,404.0,359.0,196.66666666666666,86.33333333333333,0.5716135204081633,0.22059444444444445,0.4655888888888889,0.14733333333333334
0.09906349206349208,0.09906349208146807,type3,0.2,0.001449,652.6666666666666,400.0,300.0,100.0,0.2008567176870748,0.0,0.0,0.0
0.6990793650793649,0.6853968250552813,type3,0.2,0.001655,535.3333333333334,383.3333333333333,245.66666666666666,86.66666666666667,0.341218112244898,0.19340555555555553,0.2820111111111111,0.151
0.3992301587301587,0.3914920633397405,type3,0.2,0.00186,635.3333333333334,357.6666666666667,261.6666666666667,91.0,0.22412521258503404,0.1883111111111111,0.18081111111111112,0.09299999999999999
0.9998730158730159,0.9773015869609893,type3,0.2,0.001963,325.6666666666667,248.0,166.33333333333334,75.66666666666667,0.7099819302721088,0.63485,0.5675888888888889,0.24833333333333332
0.39901587301587305,0.39098412683369627,type3,0.2,0.002066,634.6666666666666,357.3333333333333,258.3333333333333,91.33333333333333,0.2258450255102041,0.1967,0.1898,0.09133333333333332
0.3992777777777778,0.391793650714178,type3,0.2,0.002271,491.0,217.66666666666666,158.66666666666666,90.33333333333333,0.46976084183673467,0.65265,0.5884444444444444,0.09666666666666668
0.6989603174603175,0.684285714319774,type3,0.2,0.002477,475.0,288.0,203.66666666666666,83.0,0.4922427721088436,0.4502527777777778,0.40936666666666666,0.18066666666666667
0.3990714285714286,0.3920952381236213,type3,0.2,0.0026829999999999996,616.6666666666666,321.6666666666667,243.0,89.0,0.28066645408163265,0.2700388888888889,0.2333333333333333,0.113
0.09853968253968254,0.09853968259266443,type3,0.2,0.002888,784.0,400.0,245.66666666666666,100.0,0.0,0.0,0.20854444444444442,0.0
0.09812698412698413,0.09812698417523552,type3,0.2,0.003094,784.0,400.0,300.0,100.0,0.0,0.0,0.0,0.0
0.39832539682539675,0.39087301604615315,type3,0.2,0.0032990000000000003,617.0,323.3333333333333,245.66666666666666,87.0,0.27842261904761906,0.26359444444444446,0.23874444444444443,0.13066666666666668
0.09833333333333334,0.09833333337401588,type3,0.2,0.003505,784.0,400.0,300.0,100.0,0.0,0.0,0.0,0.0
0.39838095238095245,0.3908571428978253,type3,0.2,0.003711,609.6666666666666,313.3333333333333,239.0,86.66666666666667,0.2928858418367347,0.279675,0.25051111111111113,0.13366666666666668
0.09842857142857142,0.09842857146925395,type3,0.2,0.003915999999999999,784.0,400.0,300.0,100.0,0.0,0.0,0.0,0.0
0.09839682539682539,0.09839682542615467,type3,0.2,0.007821999999999999,613.3333333333334,307.0,237.66666666666666,100.0,0.2701509353741497,0.2634972222222222,0.23005555555555554,0.0
0.09861904761904762,0.09861904764270024,type3,0.2,0.015635,784.0,400.0,300.0,100.0,0.0,0.0,0.0,0.0
0.0987142857142857,0.09871428575496825,type3,0.2,0.03126,784.0,400.0,300.0,100.0,0.0,0.0,0.0,0.0
0.355968253968254,0.35634920628297895,type3,0.2,0.06250900000000001,534.6666666666666,272.3333333333333,205.0,69.66666666666667,0.3326371173469388,0.3322083333333333,0.33041111111111104,0.30333333333333334
0.15182539682539684,0.15109523817849538,type3,0.2,0.12500899999999998,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.9999840561224489,0.9999777777777777,0.9999555555555556,0.9966666666666667
0.11187301587301589,0.11187301588058472,type3,0.2,0.25000700000000003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.11263492063492064,0.11263492065289664,type3,0.2,0.500005,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.9999920634920635,0.9763650791531516,type3,0.333333,0.001655,525.0,400.0,258.0,87.33333333333333,0.3694483418367347,0.10794444444444447,0.25395555555555555,0.1386666666666667
0.9997301587301588,0.977555555585831,type3,0.333333,0.0032990000000000003,436.6666666666667,302.0,179.33333333333334,72.0,0.5526998299319728,0.4758722222222222,0.5388777777777779,0.2916666666666667
0.998611111111111,0.976809524036589,type3,0.333333,0.004944,357.0,165.66666666666666,117.66666666666667,56.0,0.7647852891156462,0.7836888888888889,0.7451111111111111,0.44399999999999995
0.9964444444444444,0.9753650795845759,type3,0.333333,0.006589,324.3333333333333,125.33333333333333,94.33333333333333,45.666666666666664,0.8404570578231293,0.8516083333333334,0.8079222222222221,0.5466666666666667
0.9933730158730159,0.9737619044969952,type3,0.333333,0.008234,299.3333333333333,107.33333333333333,82.33333333333333,42.0,0.8865614370748299,0.8935222222222222,0.8429777777777777,0.585
0.9903412698412698,0.9723492063946194,type3,0.333333,0.009878,296.3333333333333,90.33333333333333,69.66666666666667,40.0,0.9095142431972789,0.9129777777777778,0.8660555555555556,0.603
0.9875952380952381,0.9718253969237917,type3,0.333333,0.011523,258.6666666666667,74.33333333333333,64.66666666666667,36.333333333333336,0.9364955357142857,0.9318222222222223,0.8876111111111111,0.6383333333333333
0.9841825396825398,0.9700476189719307,type3,0.333333,0.013168000000000001,241.0,68.66666666666667,55.333333333333336,28.666666666666668,0.9449670493197279,0.9462638888888889,0.9140444444444445,0.7156666666666668
0.9816587301587302,0.9674444443006364,type3,0.333333,0.014812,241.66666666666666,64.33333333333333,57.666666666666664,31.666666666666668,0.949077380952381,0.9414638888888889,0.9030999999999999,0.6836666666666668
0.9806825396825397,0.9671111108613393,type3,0.333333,0.015635,215.66666666666666,59.0,52.666666666666664,29.333333333333332,0.9569270833333333,0.9531722222222222,0.9163111111111112,0.709
0.9787936507936509,0.965333332970029,type3,0.333333,0.016457,204.0,58.333333333333336,48.333333333333336,28.333333333333332,0.9603305697278911,0.9566916666666668,0.9291555555555556,0.718
0.9773571428571427,0.9654285714134337,type3,0.333333,0.018102,194.66666666666666,57.0,43.666666666666664,26.666666666666668,0.9645812074829933,0.9610249999999999,0.9368,0.7336666666666667
0.974047619047619,0.9622539679360768,type3,0.333333,0.019747,195.33333333333334,53.333333333333336,49.0,26.666666666666668,0.9659194302721087,0.9600055555555556,0.9310999999999999,0.7346666666666666
0.971,0.9600317460847277,type3,0.333333,0.021391,187.66666666666666,54.0,52.666666666666664,26.666666666666668,0.9666560374149661,0.9595083333333333,0.9282333333333334,0.7336666666666667
0.9706984126984127,0.9591746032275852,type3,0.333333,0.023036,166.0,44.0,39.333333333333336,21.333333333333332,0.9756760204081631,0.9763694444444444,0.9590777777777778,0.7869999999999999
0.9678809523809524,0.9576031744745043,type3,0.333333,0.024681,163.33333333333334,45.0,38.666666666666664,21.333333333333332,0.9762383078231291,0.9723833333333335,0.9545777777777777,0.7869999999999999
0.9655952380952381,0.9565714287000989,type3,0.333333,0.026326,159.33333333333334,44.0,37.666666666666664,20.666666666666668,0.9777242772108843,0.9738416666666666,0.9554333333333332,0.7936666666666667
0.9638015873015872,0.9525238093421572,type3,0.333333,0.02797,149.66666666666666,39.0,33.0,18.666666666666668,0.9810182823129251,0.9808277777777777,0.9656333333333335,0.8136666666666666
0.9626666666666667,0.9528571426225088,type3,0.333333,0.029615,144.66666666666666,38.333333333333336,32.0,21.333333333333332,0.9815539965986394,0.980911111111111,0.9667111111111112,0.7879999999999999
0.9588333333333333,0.9504761899388026,type3,0.333333,0.03126,150.0,38.666666666666664,37.333333333333336,21.666666666666668,0.9807769982993197,0.9759305555555556,0.9564222222222222,0.7859999999999999
0.9200238095238097,0.9148571428571429,type3,0.333333,0.06250900000000001,86.33333333333333,25.333333333333332,20.333333333333332,12.0,0.9929953231292518,0.9922416666666667,0.9855111111111111,0.8803333333333333
0.8405793650793653,0.8365396827213347,type3,0.333333,0.12500899999999998,41.666666666666664,13.666666666666666,11.666666666666666,6.666666666666667,0.9980367772108844,0.9980611111111112,0.9962666666666666,0.9333333333333335
0.11225396825396826,0.11225396826721373,type3,0.333333,0.25000700000000003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.11261904761904762,0.1126190476171554,type3,0.333333,0.500005,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.9999285714285714,0.9773333331819566,type3,0.5,0.0032990000000000003,616.6666666666666,400.0,250.0,73.66666666666667,0.2990582482993197,0.0971416666666667,0.3356111111111111,0.2703333333333333
0.9997936507936508,0.9781587298938206,type3,0.5,0.006589,600.6666666666666,323.3333333333333,185.33333333333334,57.0,0.41504251700680267,0.43007222222222224,0.5661555555555555,0.4346666666666667
0.9984206349206349,0.9761428571807014,type3,0.5,0.009878,602.3333333333334,297.6666666666667,169.33333333333334,55.666666666666664,0.4484258078231293,0.5111166666666667,0.6255111111111111,0.45
0.9968809523809523,0.976111111209506,type3,0.5,0.013168000000000001,594.6666666666666,203.0,127.66666666666667,45.0,0.6227487244897959,0.7326083333333333,0.7648222222222222,0.5516666666666666
0.994484126984127,0.9748730156610884,type3,0.5,0.016457,572.6666666666666,172.0,119.66666666666667,41.666666666666664,0.7001753826530611,0.793513888888889,0.7904777777777778,0.586
0.9929682539682539,0.9738571426527841,type3,0.5,0.019747,592.0,103.66666666666667,79.0,30.0,0.8268643707482993,0.9116583333333335,0.9035444444444444,0.7016666666666668
0.9901269841269841,0.9720317457592677,type3,0.5,0.023036,578.6666666666666,102.33333333333333,78.0,26.0,0.8342230017006803,0.9177472222222223,0.9115555555555556,0.741
0.9870873015873016,0.9716825394781808,type3,0.5,0.026326,565.0,100.66666666666667,76.0,30.333333333333332,0.8425074404761905,0.9224583333333333,0.9070999999999999,0.7013333333333334
0.9857142857142858,0.9705555557220701,type3,0.5,0.029615,587.3333333333334,75.66666666666667,61.333333333333336,24.0,0.8795068027210884,0.9517944444444445,0.9442333333333334,0.761
0.9847063492063493,0.9693809522447131,type3,0.5,0.03126,579.6666666666666,78.0,64.33333333333333,21.0,0.8745822704081633,0.9429861111111112,0.9349,0.7906666666666666
0.9839126984126985,0.9683650795921447,type3,0.5,0.032904,576.0,69.33333333333333,55.333333333333336,22.0,0.8907823129251701,0.9578111111111111,0.9510666666666667,0.7813333333333333
0.9812936507936508,0.9671746024858384,type3,0.5,0.036194,578.6666666666666,72.66666666666667,59.333333333333336,21.0,0.8851158588435374,0.9546638888888888,0.9457444444444446,0.7919999999999999
0.9800158730158731,0.9667142861305722,type3,0.5,0.039483,568.0,59.333333333333336,49.666666666666664,18.666666666666668,0.908405612244898,0.9682333333333334,0.9579333333333332,0.8140000000000001
0.977579365079365,0.9648888890705413,type3,0.5,0.042773,592.0,57.666666666666664,42.666666666666664,18.666666666666668,0.9092474489795919,0.9713666666666666,0.9631333333333333,0.814
0.9761269841269841,0.9630952377243647,type3,0.5,0.046062,575.6666666666666,52.0,43.0,16.0,0.9198139880952381,0.9749722222222221,0.9692222222222222,0.8406666666666666
0.9752063492063492,0.9625396823504615,type3,0.5,0.049352,586.0,47.333333333333336,35.666666666666664,13.333333333333334,0.9254485544217687,0.981738888888889,0.9788444444444444,0.8666666666666667
0.9726269841269842,0.961269841572595,type3,0.5,0.05264099999999999,566.3333333333334,48.666666666666664,38.333333333333336,16.333333333333332,0.9267687074829932,0.9795666666666666,0.9718999999999999,0.8376666666666667
0.9702698412698413,0.9582857143386962,type3,0.5,0.055929999999999994,560.0,41.666666666666664,35.0,14.666666666666666,0.936654974489796,0.9834333333333333,0.9789111111111112,0.8536666666666667
0.9688412698412697,0.9577301588436914,type3,0.5,0.05922,578.0,40.333333333333336,31.666666666666668,13.333333333333334,0.9390359268707483,0.9870277777777777,0.9837555555555556,0.8673333333333333
