acc,val_acc,type,sigma,lambda,n1,n2,n3,n4,sp1,sp2,sp3,sp4
0.8353550334685295,0.831961520052441,type1,0.0001,0.0032990000000000003,53.333333333333336,50.0,50.0,20.0,0.03543209876543211,0.00106666666666666,0.0020000000000000018,0.0
0.8281807663824029,0.8250367979680314,type1,0.0001,0.006589,53.333333333333336,50.0,49.666666666666664,18.333333333333332,0.05185185185185185,0.0021333333333333573,0.03533333333333336,0.08333333333333333
0.8358130425111447,0.8327953242695371,type1,0.0001,0.009878,53.0,50.0,49.333333333333336,18.666666666666668,0.11074074074074074,0.003866666666666685,0.04999999999999997,0.0666666666666667
0.8359287479200015,0.8331816136425099,type1,0.0001,0.013168000000000001,52.0,50.0,49.666666666666664,18.666666666666668,0.15320987654320986,0.002266666666666639,0.024666666666666687,0.07142857142857144
0.8354410921602341,0.8327207329126362,type1,0.0001,0.016457,49.666666666666664,50.0,49.0,19.333333333333332,0.19506172839506172,0.0020000000000000018,0.028000000000000025,0.033333333333333326
0.8385993751928424,0.8362050884737688,type1,0.0001,0.019747,48.333333333333336,50.0,49.333333333333336,18.0,0.22530864197530864,0.0020000000000000386,0.04366666666666671,0.10238095238095245
0.8381882100769845,0.8343539131318812,type1,0.0001,0.023036,46.333333333333336,50.0,48.333333333333336,18.333333333333332,0.28259259259259256,0.0046666666666666705,0.06533333333333331,0.08333333333333337
0.8360358377223657,0.8333996277684506,type1,0.0001,0.026326,48.333333333333336,50.0,48.333333333333336,19.333333333333332,0.30666666666666664,0.003066666666666662,0.055000000000000014,0.0357142857142857
0.8379185737862079,0.8351456224896784,type1,0.0001,0.029615,44.666666666666664,50.0,48.666666666666664,19.0,0.3349382716049383,0.002666666666666632,0.048333333333333305,0.05000000000000001
0.8337381174157431,0.8302576024560363,type1,0.0001,0.03126,45.0,50.0,47.333333333333336,18.333333333333332,0.34456790123456793,0.012933333333333352,0.09100000000000001,0.08333333333333333
0.834985945615227,0.8323612037164366,type1,0.0001,0.032904,43.333333333333336,50.0,46.333333333333336,18.666666666666668,0.3233333333333333,0.008533333333333356,0.10599999999999998,0.06904761904761904
0.8305033356241966,0.8276739817178443,type1,0.0001,0.036194,43.666666666666664,50.0,49.666666666666664,18.333333333333332,0.36987654320987656,0.0028000000000000247,0.015333333333333346,0.08333333333333333
0.8353349468996734,0.8320303784398568,type1,0.0001,0.039483,43.666666666666664,49.666666666666664,46.0,18.666666666666668,0.36049382716049383,0.024933333333333325,0.11066666666666665,0.0666666666666667
0.8329578635138691,0.8299784051840415,type1,0.0001,0.042773,41.666666666666664,50.0,46.666666666666664,19.666666666666668,0.3796296296296296,0.00946666666666666,0.06800000000000002,0.016666666666666684
0.8268115001140841,0.8250884392451411,type1,0.0001,0.046062,40.666666666666664,49.666666666666664,43.666666666666664,18.0,0.3769135802469136,0.02626666666666666,0.1403333333333333,0.10000000000000002
0.8267283124446344,0.8248340963505102,type1,0.0001,0.049352,41.0,49.333333333333336,43.666666666666664,18.0,0.4012345679012346,0.04986666666666665,0.15966666666666665,0.10238095238095239
0.8298301873741325,0.8278020908483484,type1,0.0001,0.05264099999999999,38.0,49.333333333333336,43.0,18.333333333333332,0.4271604938271605,0.0336,0.17933333333333334,0.0857142857142857
0.8295251561849458,0.8274368433912732,type1,0.0001,0.055929999999999994,39.333333333333336,47.0,39.666666666666664,17.666666666666668,0.43432098765432087,0.1366666666666667,0.23666666666666666,0.11666666666666665
0.8298961572132258,0.8275687992881209,type1,0.0001,0.05922,36.333333333333336,46.666666666666664,42.666666666666664,18.666666666666668,0.4381481481481481,0.10253333333333332,0.19333333333333336,0.0666666666666667
0.8263094990768014,0.8244286746295056,type1,0.0001,0.06250900000000001,38.0,43.0,39.0,18.666666666666668,0.4702469135802469,0.21453333333333335,0.22499999999999998,0.0666666666666667
0.7500870077069139,0.7498212043863322,type1,0.0001,0.12500899999999998,40.666666666666664,16.0,21.333333333333332,17.666666666666668,0.7995061728395062,0.7866666666666666,0.596,0.1166666666666667
0.6819586495451763,0.6820428082238363,type1,0.0001,0.25000700000000003,27.666666666666668,4.0,8.333333333333334,13.666666666666666,0.9587654320987654,0.9652,0.8483333333333333,0.3166666666666667
0.6709624985305617,0.6709624988245487,type1,0.0001,0.500005,11.0,2.6666666666666665,4.666666666666667,10.666666666666666,0.9814814814814815,0.9729333333333333,0.9196666666666667,0.47380952380952385
0.8338738926973678,0.8312902917111781,type1,0.0003,0.001963,54.0,50.0,49.666666666666664,19.0,0.04308641975308639,0.0021333333333333573,0.009000000000000006,0.05238095238095238
0.8349601279281664,0.8318678152452298,type1,0.0003,0.00294,53.666666666666664,50.0,49.666666666666664,19.0,0.06469135802469135,0.0016000000000000088,0.008666666666666675,0.05000000000000001
0.8320915663570599,0.8296972656821121,type1,0.0003,0.003428,54.0,50.0,50.0,19.333333333333332,0.06543209876543206,0.00146666666666669,0.015000000000000013,0.03571428571428573
0.838130839160918,0.8347268286800382,type1,0.0003,0.003672,53.666666666666664,50.0,49.666666666666664,19.333333333333332,0.08135802469135804,0.0020000000000000018,0.00833333333333334,0.03571428571428573
0.8356294575561732,0.8326480657072249,type1,0.0003,0.0037939999999999996,54.0,50.0,49.666666666666664,18.666666666666668,0.08444444444444443,0.0020000000000000018,0.008666666666666675,0.0666666666666667
0.8380161019526288,0.8365435738456823,type1,0.0003,0.003855,54.0,50.0,49.0,18.333333333333332,0.08209876543209875,0.004800000000000027,0.026333333333333358,0.08333333333333333
0.8321680603954719,0.8295270661074511,type1,0.0003,0.003915999999999999,53.666666666666664,50.0,49.333333333333336,19.333333333333332,0.07543209876543207,0.001866666666666683,0.016000000000000014,0.03333333333333337
0.8304603133138461,0.8281080781924809,type1,0.0003,0.007821999999999999,53.333333333333336,50.0,48.333333333333336,18.333333333333332,0.16592592592592592,0.002266666666666676,0.056333333333333346,0.08333333333333337
0.8279283278248379,0.8247231790862087,type1,0.0003,0.015635,53.666666666666664,50.0,44.0,18.333333333333332,0.22827160493827162,0.029199999999999966,0.15400000000000003,0.08333333333333333
0.802683069154878,0.8021380232794494,type1,0.0003,0.03126,53.0,34.666666666666664,29.666666666666668,17.333333333333332,0.47555555555555556,0.5192,0.4456666666666667,0.13333333333333333
0.7392314267323798,0.7387695588102278,type1,0.0003,0.06250900000000001,53.333333333333336,12.0,14.0,16.333333333333332,0.8496296296296296,0.8896000000000001,0.739,0.18333333333333335
0.7181130614493054,0.7179285129914396,type1,0.0003,0.12500899999999998,51.0,2.6666666666666665,8.0,15.0,0.9580246913580247,0.9613333333333335,0.847,0.25
0.7043841187137021,0.7043946382459124,type1,0.0003,0.25000700000000003,48.666666666666664,1.3333333333333333,5.333333333333333,11.666666666666666,0.9769135802469137,0.984,0.9053333333333334,0.4166666666666667
0.6283931082886306,0.6280926392561167,type1,0.0003,0.500005,28.666666666666668,1.0,2.0,5.666666666666667,0.985679012345679,0.9941333333333334,0.9653333333333333,0.7166666666666667
0.8252146529301488,0.8228031833133906,type1,0.0005,0.0008320000000000001,54.0,50.0,50.0,20.0,0.025432098765432065,0.002266666666666676,0.0023333333333333353,0.002380952380952373
0.829984123140953,0.8280908817599696,type1,0.0005,0.001655,54.0,50.0,49.666666666666664,19.333333333333332,0.051975308641975304,0.002400000000000032,0.015000000000000013,0.03571428571428574
0.8361438865574197,0.8339867284110456,type1,0.0005,0.002477,54.0,50.0,49.0,19.666666666666668,0.060987654320987676,0.0014666666666666532,0.020666666666666684,0.016666666666666684
0.8349955062144829,0.8320208047685442,type1,0.0005,0.0032990000000000003,54.0,50.0,49.0,18.666666666666668,0.09283950617283954,0.005066666666666664,0.03300000000000003,0.06904761904761902
0.8335449756883196,0.8312501101090314,type1,0.0005,0.004122,54.0,50.0,49.333333333333336,19.333333333333332,0.10432098765432096,0.0033333333333333734,0.01833333333333335,0.0357142857142857
0.8372042948977984,0.8347918440020473,type1,0.0005,0.004944,54.0,50.0,47.333333333333336,19.666666666666668,0.1193827160493827,0.0017333333333333645,0.055000000000000014,0.019047619047619053
0.8389244856200327,0.8356600449803415,type1,0.0005,0.005767,53.666666666666664,50.0,47.666666666666664,19.666666666666668,0.13691358024691358,0.011066666666666669,0.05000000000000001,0.016666666666666684
0.8343806752204013,0.8320877417707416,type1,0.0005,0.006589,53.666666666666664,50.0,46.0,17.666666666666668,0.14320987654320985,0.011199999999999988,0.1226666666666667,0.11666666666666668
0.8364909803619162,0.833361387533707,type1,0.0005,0.007411,54.0,50.0,45.666666666666664,19.0,0.15555555555555556,0.011866666666666656,0.10366666666666668,0.05238095238095238
0.8340297546333978,0.8318869398806285,type1,0.0005,0.007821999999999999,53.666666666666664,50.0,45.666666666666664,19.666666666666668,0.15271604938271607,0.004933333333333308,0.08766666666666667,0.016666666666666684
0.8342305513853635,0.8308963361446047,type1,0.0005,0.008234,53.666666666666664,50.0,46.333333333333336,18.666666666666668,0.14938271604938272,0.016533333333333327,0.0766666666666667,0.06904761904761907
0.8355711381573262,0.8332198533453781,type1,0.0005,0.009056,54.0,50.0,46.333333333333336,18.0,0.17320987654320988,0.016800000000000037,0.10266666666666668,0.10238095238095235
0.833025761369361,0.8303493888512578,type1,0.0005,0.009878,54.0,50.0,43.666666666666664,17.666666666666668,0.1697530864197531,0.017600000000000022,0.15666666666666665,0.1166666666666667
0.825599045164037,0.8240041414707342,type1,0.0005,0.010701,54.0,50.0,41.0,19.333333333333332,0.17962962962962967,0.030933333333333295,0.18133333333333337,0.03571428571428573
